Date,Open,High,Low,Close,Adj Close,Volume
1981-12-21,0.392857,0.399554,0.388393,21.875000,0.390625,42011200
1981-12-28,0.377232,0.397321,0.372768,22.125000,0.395089,36915200
1982-01-04,0.395089,0.395089,0.339286,19.875000,0.354911,74956000
1982-01-11,0.334821,0.361607,0.319196,20.000000,0.357143,51856000
1982-01-18,0.363839,0.372768,0.354911,20.750000,0.370536,41731200
1982-01-25,0.361607,0.366071,0.345982,20.375000,0.363839,47510400
1982-02-01,0.363839,0.366071,0.352679,19.750000,0.352679,46653600
1982-02-08,0.332589,0.337054,0.330357,18.750000,0.334821,43142400
1982-02-15,0.330357,0.339286,0.328125,18.750000,0.334821,25468800
1982-02-22,0.332589,0.332589,0.325893,18.250000,0.325893,36836800
1982-03-01,0.328125,0.330357,0.296875,16.625000,0.296875,44363200
1982-03-08,0.294643,0.296875,0.272321,15.250000,0.272321,60928000
1982-03-15,0.272321,0.299107,0.252232,16.625000,0.296875,67788000
1982-03-22,0.319196,0.321429,0.290179,16.250000,0.290179,77912800
1982-03-29,0.296875,0.319196,0.296875,17.750000,0.316964,84912800
1982-04-05,0.316964,0.319196,0.310268,17.500000,0.312500,52830400
1982-04-12,0.312500,0.314732,0.285714,16.875000,0.301339,127881600
1982-04-19,0.299107,0.299107,0.274554,15.375000,0.274554,73936800
1982-04-26,0.281250,0.283482,0.261161,14.750000,0.263393,146764800
1982-05-03,0.272321,0.292411,0.272321,16.250000,0.290179,92702400
1982-05-10,0.287946,0.287946,0.261161,14.624999,0.261161,88956000
1982-05-17,0.258929,0.258929,0.250000,14.250001,0.254464,84996800
1982-05-24,0.256696,0.258929,0.250000,14.000000,0.250000,44318400
1982-05-31,0.247768,0.252232,0.234375,13.125000,0.234375,39485600
1982-06-07,0.234375,0.241071,0.227679,13.375000,0.238839,47863200
1982-06-14,0.238839,0.241071,0.229911,12.875000,0.229911,38992800
1982-06-21,0.229911,0.250000,0.229911,13.250000,0.236607,42420000
1982-06-28,0.236607,0.236607,0.214286,12.000000,0.214286,60608800
1982-07-05,0.207589,0.207589,0.196429,11.375000,0.203125,102704000
1982-07-12,0.207589,0.238839,0.207589,13.250000,0.236607,97921600
1982-07-19,0.238839,0.258929,0.238839,14.125000,0.252232,64674400
1982-07-26,0.243304,0.243304,0.229911,13.500000,0.241071,60793600
1982-08-02,0.247768,0.250000,0.218750,12.250000,0.218750,108679200
1982-08-09,0.220982,0.238839,0.220982,13.125000,0.234375,73707200
1982-08-16,0.238839,0.265625,0.238839,14.750000,0.263393,78422400
1982-08-23,0.274554,0.319196,0.274554,16.875000,0.301339,222941600
1982-08-30,0.305804,0.330357,0.305804,18.375000,0.328125,120881600
1982-09-06,0.312500,0.325893,0.310268,18.125000,0.323661,68342400
1982-09-13,0.325893,0.339286,0.316964,17.750000,0.316964,91638400
1982-09-20,0.319196,0.337054,0.319196,18.125000,0.323661,124297600
1982-09-27,0.323661,0.334821,0.323661,18.500000,0.330357,77543200
1982-10-04,0.330357,0.421875,0.321429,23.500000,0.419643,227578400
1982-10-11,0.419643,0.441964,0.404018,23.000000,0.410714,273700000
1982-10-18,0.410714,0.477679,0.410714,25.875000,0.462054,212122400
1982-10-25,0.462054,0.464286,0.415179,25.375000,0.453125,219912000
1982-11-01,0.453125,0.569196,0.448661,30.124998,0.537946,280229600
1982-11-08,0.537946,0.607143,0.513393,32.375000,0.578125,189005600
1982-11-15,0.578125,0.584821,0.533482,30.875000,0.551339,175184800
1982-11-22,0.551339,0.551339,0.502232,29.000000,0.517857,91369600
1982-11-29,0.517857,0.602679,0.500000,31.750000,0.566964,157074400
1982-12-06,0.566964,0.622768,0.515625,29.249998,0.522321,197080800
1982-12-13,0.517857,0.542411,0.493304,30.124998,0.537946,179530400
1982-12-20,0.537946,0.571429,0.526786,32.000000,0.571429,84481600
1982-12-27,0.571429,0.602679,0.529018,29.875000,0.533482,115617600
1983-01-03,0.533482,0.544643,0.491071,27.500000,0.491071,186984000
1983-01-10,0.491071,0.589286,0.486607,33.000000,0.589286,180157600
1983-01-17,0.589286,0.696429,0.580357,37.375000,0.667411,433686400
1983-01-24,0.667411,0.750000,0.618304,41.000000,0.732143,296928800
1983-01-31,0.732143,0.810268,0.716518,44.000000,0.785714,283225600
1983-02-07,0.785714,0.843750,0.727679,46.500000,0.830357,233027200
1983-02-14,0.830357,0.832589,0.761161,45.375000,0.810268,152247200
1983-02-21,0.814732,0.868304,0.814732,46.750000,0.834821,133750400
1983-02-28,0.834821,0.843750,0.772321,44.625000,0.796875,165463200
1983-03-07,0.796875,0.799107,0.738839,42.375000,0.756696,193256000
1983-03-14,0.754464,0.776786,0.716518,43.000000,0.767857,122046400
1983-03-21,0.767857,0.805804,0.754464,43.125000,0.770089,126576800
1983-03-28,0.767857,0.794643,0.745536,42.250000,0.754464,87813600
1983-04-04,0.754464,0.754464,0.689732,39.375000,0.703125,189812000
1983-04-11,0.703125,0.823661,0.691964,45.750000,0.816964,211416800
1983-04-18,0.821429,0.941964,0.821429,51.000000,0.910714,258753600
1983-04-25,0.910714,0.917411,0.863839,50.500000,0.901786,174725600
1983-05-02,0.901786,0.995536,0.850446,55.125000,0.984375,143208800
1983-05-09,0.984375,0.988839,0.935268,53.125000,0.948661,80931200
1983-05-16,0.948661,1.017857,0.912946,56.875000,1.015625,149234400
1983-05-23,1.015625,1.089286,0.995536,59.374996,1.060268,136343200
1983-05-30,1.058036,1.100446,1.011161,61.375004,1.095982,71898400
1983-06-06,1.095982,1.129464,1.042411,59.250000,1.058036,94634400
1983-06-13,1.058036,1.060268,0.950893,56.125004,1.002232,180521600
1983-06-20,1.002232,1.008929,0.935268,53.250000,0.950893,146910400
1983-06-27,0.950893,0.950893,0.816964,49.250000,0.879464,262354400
1983-07-04,0.879464,0.881696,0.821429,46.250000,0.825893,84397600
1983-07-11,0.825893,0.861607,0.787946,44.375000,0.792411,114996000
1983-07-18,0.792411,0.828125,0.727679,43.750000,0.781250,247867200
1983-07-25,0.781250,0.781250,0.604911,34.875000,0.622768,284132800
1983-08-01,0.622768,0.649554,0.566964,33.875000,0.604911,220365600
1983-08-08,0.604911,0.622768,0.591518,33.500000,0.598214,138493600
1983-08-15,0.598214,0.620536,0.584821,33.750000,0.602679,119604800
1983-08-22,0.602679,0.609375,0.535714,30.875000,0.551339,143802400
1983-08-29,0.551339,0.687500,0.535714,38.000000,0.678571,229986400
1983-09-05,0.691964,0.709821,0.544643,30.625000,0.546875,271572000
1983-09-12,0.546875,0.584821,0.520089,29.375002,0.524554,259151200
1983-09-19,0.524554,0.598214,0.522321,32.500000,0.580357,169719200
1983-09-26,0.462054,0.462054,0.395089,23.125000,0.412946,490005600
1983-10-03,0.412946,0.424107,0.359375,20.375000,0.363839,248113600
1983-10-10,0.359375,0.428571,0.328125,22.750000,0.406250,485570400
1983-10-17,0.406250,0.406250,0.337054,19.875000,0.354911,294543200
1983-10-24,0.354911,0.390625,0.319196,20.875000,0.372768,183948800
1983-10-31,0.377232,0.430804,0.375000,21.125000,0.377232,284194400
1983-11-07,0.377232,0.386161,0.308036,20.000000,0.357143,516303200
1983-11-14,0.357143,0.372768,0.339286,20.625000,0.368304,124868800
1983-11-21,0.368304,0.388393,0.357143,20.500000,0.366071,90462400
1983-11-28,0.366071,0.383929,0.352679,19.875000,0.354911,98515200
1983-12-05,0.354911,0.395089,0.352679,21.625000,0.386161,101673600
1983-12-12,0.386161,0.446429,0.375000,24.750000,0.441964,241511200
1983-12-19,0.441964,0.446429,0.410714,24.625000,0.439732,175560000
1983-12-26,0.439732,0.450893,0.433036,24.375000,0.435268,104899200
1984-01-02,0.435268,0.517857,0.435268,27.750000,0.495536,229252800
1984-01-09,0.495536,0.508929,0.453125,27.250000,0.486607,198990400
1984-01-16,0.486607,0.526786,0.484375,28.625000,0.511161,199556000
1984-01-23,0.511161,0.520089,0.457589,26.125000,0.466518,306264000
1984-01-30,0.466518,0.475446,0.412946,24.500000,0.437500,266520800
1984-02-06,0.437500,0.446429,0.399554,24.375000,0.435268,227567200
1984-02-13,0.435268,0.477679,0.426339,25.000000,0.446429,188876800
1984-02-20,0.446429,0.493304,0.444196,27.125000,0.484375,144132800
1984-02-27,0.484375,0.500000,0.448661,27.250000,0.486607,187286400
1984-03-05,0.486607,0.488839,0.448661,26.375000,0.470982,116250400
1984-03-12,0.473214,0.495536,0.470982,26.625000,0.475446,129376800
1984-03-19,0.473214,0.477679,0.446429,25.500000,0.455357,85775200
1984-03-26,0.455357,0.466518,0.437500,24.750000,0.441964,79167200
1984-04-02,0.441964,0.450893,0.410714,23.500000,0.419643,93710400
1984-04-09,0.419643,0.470982,0.419643,25.750000,0.459821,90938400
1984-04-16,0.459821,0.506696,0.448661,28.250000,0.504464,181036800
1984-04-23,0.504464,0.549107,0.488839,30.124998,0.537946,365204000
1984-04-30,0.537946,0.598214,0.533482,30.124998,0.537946,401212000
1984-05-07,0.537946,0.613839,0.533482,32.250000,0.575893,314109600
1984-05-14,0.573661,0.573661,0.513393,29.750000,0.531250,221782400
1984-05-21,0.531250,0.575893,0.515625,29.500000,0.526786,304673600
1984-05-28,0.526786,0.542411,0.500000,30.375000,0.542411,221004000
1984-06-04,0.542411,0.549107,0.495536,28.625000,0.511161,212424800
1984-06-11,0.511161,0.533482,0.504464,29.000000,0.517857,126957600
1984-06-18,0.517857,0.546875,0.506696,28.625000,0.511161,155394400
1984-06-25,0.511161,0.515625,0.433036,26.500000,0.473214,238431200
1984-07-02,0.473214,0.475446,0.433036,25.125000,0.448661,131891200
1984-07-09,0.448661,0.486607,0.441964,26.375000,0.470982,197176000
1984-07-16,0.470982,0.470982,0.446429,25.375000,0.453125,125736800
1984-07-23,0.453125,0.493304,0.437500,27.125000,0.484375,172754400
1984-07-30,0.484375,0.491071,0.428571,27.375000,0.488839,383034400
1984-08-06,0.488839,0.551339,0.486607,28.500002,0.508929,477170400
1984-08-13,0.508929,0.540179,0.484375,27.500000,0.491071,223288800
1984-08-20,0.491071,0.522321,0.475446,28.125000,0.502232,173180000
1984-08-27,0.502232,0.506696,0.466518,26.500000,0.473214,102440800
1984-09-03,0.473214,0.479911,0.464286,26.500000,0.473214,109457600
1984-09-10,0.473214,0.508929,0.462054,27.875000,0.497768,201084800
1984-09-17,0.511161,0.517857,0.473214,26.875000,0.479911,140588000
1984-09-24,0.479911,0.486607,0.439732,25.125000,0.448661,174025600
1984-10-01,0.446429,0.457589,0.437500,24.875000,0.444196,139876800
1984-10-08,0.444196,0.446429,0.401786,22.750000,0.406250,246411200
1984-10-15,0.428571,0.488839,0.426339,25.625000,0.457589,272804000
1984-10-22,0.457589,0.473214,0.437500,24.625000,0.439732,185304000
1984-10-29,0.441964,0.450893,0.441964,24.875000,0.444196,65049600
1984-11-05,0.444196,0.470982,0.410714,23.250000,0.415179,236124000
1984-11-12,0.430804,0.439732,0.412946,23.250000,0.415179,154156800
1984-11-19,0.415179,0.430804,0.390625,23.750000,0.424107,203011200
1984-11-26,0.428571,0.473214,0.428571,24.750000,0.441964,230540800
1984-12-03,0.441964,0.506696,0.435268,27.250000,0.486607,323271200
1984-12-10,0.486607,0.486607,0.455357,26.375000,0.470982,127080800
1984-12-17,0.482143,0.513393,0.477679,27.000000,0.482143,261760800
1984-12-24,0.491071,0.515625,0.491071,28.750000,0.513393,99702400
1984-12-31,0.520089,0.522321,0.497768,28.374998,0.506696,171735200
1985-01-07,0.506696,0.540179,0.500000,29.750000,0.531250,240217600
1985-01-14,0.546875,0.555804,0.500000,28.625000,0.511161,406369600
1985-01-21,0.522321,0.540179,0.506696,29.625000,0.529018,474073600
1985-01-28,0.540179,0.546875,0.506696,28.625000,0.511161,385582400
1985-02-04,0.522321,0.542411,0.522321,29.875000,0.533482,245000000
1985-02-11,0.544643,0.549107,0.488839,28.000000,0.500000,425236000
1985-02-18,0.497768,0.497768,0.470982,27.625000,0.493304,226139200
1985-02-25,0.493304,0.495536,0.428571,24.875000,0.444196,314395200
1985-03-04,0.450893,0.464286,0.370536,21.500000,0.383929,421254400
1985-03-11,0.397321,0.415179,0.386161,22.625000,0.404018,294896000
1985-03-18,0.408482,0.412946,0.392857,22.250000,0.397321,236006400
1985-03-25,0.397321,0.406250,0.386161,22.125000,0.395089,139882400
1985-04-01,0.395089,0.404018,0.368304,20.875000,0.372768,186502400
1985-04-08,0.372768,0.392857,0.350446,20.875000,0.372768,227186400
1985-04-15,0.381696,0.410714,0.381696,22.500000,0.401786,137295200
1985-04-22,0.401786,0.404018,0.386161,21.875000,0.390625,126789600
1985-04-29,0.390625,0.392857,0.343750,20.000000,0.357143,175543200
1985-05-06,0.357143,0.366071,0.352679,20.250000,0.361607,142822400
1985-05-13,0.361607,0.395089,0.352679,21.750000,0.388393,195451200
1985-05-20,0.388393,0.397321,0.323661,18.125000,0.323661,324732800
1985-05-27,0.319196,0.321429,0.301339,17.375000,0.310268,360466400
1985-06-03,0.303571,0.316964,0.285714,16.375000,0.292411,502695200
1985-06-10,0.292411,0.294643,0.263393,14.750000,0.263393,452508000
1985-06-17,0.265625,0.294643,0.265625,16.125000,0.287946,257622400
1985-06-24,0.308036,0.330357,0.308036,18.000000,0.321429,240021600
1985-07-01,0.323661,0.325893,0.308036,17.625000,0.314732,71562400
1985-07-08,0.314732,0.323661,0.314732,17.875000,0.319196,114525600
1985-07-15,0.319196,0.325893,0.308036,17.375000,0.310268,158300800
1985-07-22,0.310268,0.310268,0.290179,16.625000,0.296875,243829600
1985-07-29,0.296875,0.296875,0.281250,15.750000,0.281250,99176000
1985-08-05,0.281250,0.285714,0.265625,15.250000,0.272321,128968000
1985-08-12,0.272321,0.276786,0.258929,14.624999,0.261161,144054400
1985-08-19,0.267857,0.272321,0.263393,14.750000,0.263393,89790400
1985-08-26,0.270089,0.274554,0.265625,15.000000,0.267857,54628000
1985-09-02,0.267857,0.270089,0.263393,15.000000,0.267857,52656800
1985-09-09,0.272321,0.287946,0.272321,15.750000,0.281250,130720800
1985-09-16,0.281250,0.305804,0.272321,16.750000,0.299107,165592000
1985-09-23,0.301339,2.000000,0.283482,111.160004,1.985000,91418400
1985-09-30,0.283482,0.285714,0.267857,15.000000,0.267857,66236800
1985-10-07,0.267857,0.290179,0.267857,16.000000,0.285714,160440000
1985-10-14,0.296875,0.341518,0.296875,17.750000,0.316964,329033600
1985-10-21,0.316964,0.337054,0.308036,18.000000,0.321429,256928000
1985-10-28,0.321429,0.343750,0.319196,18.625000,0.332589,166140800
1985-11-04,0.334821,0.370536,0.332589,20.500000,0.366071,268744000
1985-11-11,0.366071,0.370536,0.345982,19.875000,0.354911,168767200
1985-11-18,0.354911,0.357143,0.337054,19.000000,0.339286,122416000
1985-11-25,0.339286,0.359375,0.339286,20.125000,0.359375,138101600
1985-12-02,0.359375,0.370536,0.350446,19.750000,0.352679,152745600
1985-12-09,0.352679,0.361607,0.343750,20.000000,0.357143,238700000
1985-12-16,0.357143,0.408482,0.357143,22.375000,0.399554,358484000
1985-12-23,0.399554,0.404018,0.386161,22.375000,0.399554,94141600
1985-12-30,0.399554,0.404018,0.388393,22.375000,0.399554,138628000
1986-01-06,0.399554,0.419643,0.390625,22.750000,0.406250,465914400
1986-01-13,0.406250,0.441964,0.401786,24.000000,0.428571,447938400
1986-01-20,0.428571,0.430804,0.399554,22.625000,0.404018,172692800
1986-01-27,0.404018,0.435268,0.392857,23.125000,0.412946,396508000
1986-02-03,0.412946,0.435268,0.408482,24.000000,0.428571,267747200
1986-02-10,0.428571,0.437500,0.419643,23.750000,0.424107,161313600
1986-02-17,0.424107,0.459821,0.415179,25.250000,0.450893,208695200
1986-02-24,0.450893,0.477679,0.444196,25.000000,0.446429,217459200
1986-03-03,0.446429,0.459821,0.433036,24.750000,0.441964,143119200
1986-03-10,0.441964,0.468750,0.435268,26.125000,0.466518,191262400
1986-03-17,0.464286,0.529018,0.453125,27.625000,0.493304,430617600
1986-03-24,0.493304,0.517857,0.470982,28.250000,0.504464,254133600
1986-03-31,0.504464,0.508929,0.468750,26.750000,0.477679,268212000
1986-04-07,0.477679,0.495536,0.468750,27.000000,0.482143,158580800
1986-04-14,0.482143,0.533482,0.477679,29.750000,0.531250,236241600
1986-04-21,0.533482,0.582589,0.524554,32.250000,0.575893,395584000
1986-04-28,0.575893,0.584821,0.479911,30.500000,0.544643,191884000
1986-05-05,0.544643,0.600446,0.544643,33.375000,0.595982,255634400
1986-05-12,0.595982,0.667411,0.593750,36.000000,0.642857,474241600
1986-05-19,0.642857,0.669643,0.611607,37.000000,0.660714,290595200
1986-05-26,0.660714,0.669643,0.649554,37.000000,0.660714,130160800
1986-06-02,0.660714,0.698661,0.656250,37.750000,0.674107,287761600
1986-06-09,0.674107,0.676339,0.627232,36.375000,0.649554,238218400
1986-06-16,0.649554,0.658482,0.580357,36.000000,0.642857,332813600
1986-06-23,0.642857,0.656250,0.613839,35.875000,0.640625,139356000
1986-06-30,0.640625,0.674107,0.620536,37.625000,0.671875,121122400
1986-07-07,0.671875,0.674107,0.607143,37.125000,0.662946,313297600
1986-07-14,0.662946,0.667411,0.558036,31.750000,0.566964,408800000
1986-07-21,0.589286,0.618304,0.584821,34.000000,0.607143,252420000
1986-07-28,0.604911,0.607143,0.535714,31.375000,0.560268,382480000
1986-08-04,0.560268,0.582589,0.546875,31.625000,0.564732,179200000
1986-08-11,0.569196,0.660714,0.566964,35.750000,0.638393,312552800
1986-08-18,0.638393,0.654018,0.618304,36.250000,0.647321,191704800
1986-08-25,0.651786,0.678571,0.647321,37.000000,0.660714,189901600
1986-09-01,0.662946,0.662946,0.609375,35.125000,0.627232,161935200
1986-09-08,0.625000,0.642857,0.566964,31.750000,0.566964,178869600
1986-09-15,0.575893,0.627232,0.571429,33.625000,0.600446,203156800
1986-09-22,0.598214,0.649554,0.598214,34.250000,0.611607,253153600
1986-09-29,0.600446,0.620536,0.564732,33.750000,0.602679,190472800
1986-10-06,0.602679,0.611607,0.575893,33.250000,0.593750,117639200
1986-10-13,0.591518,0.629464,0.584821,33.625000,0.600446,198016000
1986-10-20,0.598214,0.600446,0.575893,33.000000,0.589286,138913600
1986-10-27,0.598214,0.622768,0.589286,34.625000,0.618304,198402400
1986-11-03,0.620536,0.662946,0.604911,35.750000,0.638393,374466400
1986-11-10,0.640625,0.654018,0.622768,35.250000,0.629464,139921600
1986-11-17,0.629464,0.660714,0.616071,36.000000,0.642857,299135200
1986-11-24,0.647321,0.736607,0.642857,40.000000,0.714286,488017600
1986-12-01,0.714286,0.781250,0.698661,43.750000,0.781250,395920000
1986-12-08,0.779018,0.783482,0.734375,41.250000,0.736607,325029600
1986-12-15,0.732143,0.758929,0.720982,42.125000,0.752232,221564000
